::ffff:127.0.0.1 - - [10/Mar/2021:23:49:20 +0000] "POST /users/auth HTTP/1.1" 200 101 "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [10/Mar/2021:23:49:29 +0000] "GET /favorites/ HTTP/1.1" 200 44 "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [10/Mar/2021:23:50:20 +0000] "GET /favorites HTTP/1.1" - - "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:03:03 +0000] "GET /favorites/ HTTP/1.1" - - "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:03:09 +0000] "GET /products/ HTTP/1.1" 200 445 "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:03:35 +0000] "GET /products/ HTTP/1.1" 200 445 "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:08:22 +0000] "GET /favorites/ HTTP/1.1" - - "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:10:24 +0000] "GET /favorites/ HTTP/1.1" - - "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:14 +0000] "GET /favorites/ HTTP/1.1" 302 33 "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:14 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/favorites/" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:14 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:14 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:14 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:14 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:14 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:14 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:14 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:14 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:14 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:40 +0000] "GET /products/ HTTP/1.1" 302 33 "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:40 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/products/" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:40 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:40 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:40 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:40 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:40 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:40 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:40 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:40 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:40 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:52 +0000] "GET /products/ HTTP/1.1" 302 33 "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:53 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/products/" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:53 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:53 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:53 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:53 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:53 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:53 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:53 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:53 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:11:53 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:15 +0000] "POST /users/auth HTTP/1.1" 302 33 "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:15 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:15 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
